SNOW,SNWD,TMAX,TMIN,ADPT,ASLP,ASTP,AWBT,AWND,RHAV,RHMN,RHMX,WDF2,WDF5,WSF2,WSF5,Rain,year,month,day,dayofweek,month_sin,month_cos
0.0,0.0,244.0,78.0,94.0,10125.0,9902.0,128.0,38.0,66.0,31.0,90.0,230.0,220.0,107.0,152.0,1,2021,5,25,1,0.49999999999999994,-0.8660254037844387
0.0,0.0,300.0,172.0,167.0,10044.0,9831.0,189.0,41.0,71.0,40.0,90.0,250.0,240.0,103.0,152.0,1,2021,5,26,2,0.49999999999999994,-0.8660254037844387
0.0,0.0,189.0,17.0,11.0,10108.0,9861.0,67.0,58.0,51.0,35.0,87.0,330.0,340.0,103.0,143.0,0,2021,5,27,3,0.49999999999999994,-0.8660254037844387
0.0,0.0,133.0,-5.0,-50.0,10179.0,9942.0,22.0,36.0,46.0,26.0,70.0,330.0,300.0,89.0,130.0,0,2021,5,28,4,0.49999999999999994,-0.8660254037844387
0.0,0.0,161.0,11.0,-28.0,10234.0,9993.0,44.0,22.0,44.0,25.0,70.0,90.0,360.0,54.0,81.0,0,2021,5,29,5,0.49999999999999994,-0.8660254037844387
0.0,0.0,183.0,39.0,6.0,10291.0,10051.0,67.0,32.0,51.0,25.0,86.0,150.0,150.0,72.0,94.0,1,2021,5,30,6,0.49999999999999994,-0.8660254037844387
0.0,0.0,122.0,72.0,72.0,10213.0,9990.0,83.0,28.0,86.0,80.0,93.0,360.0,340.0,63.0,81.0,1,2021,5,31,0,0.49999999999999994,-0.8660254037844387
0.0,0.0,228.0,72.0,78.0,10166.0,9932.0,111.0,32.0,67.0,48.0,90.0,250.0,260.0,72.0,103.0,1,2021,6,1,1,1.2246467991473532e-16,-1.0
0.0,0.0,256.0,83.0,83.0,10179.0,9949.0,128.0,25.0,55.0,31.0,83.0,310.0,250.0,72.0,116.0,0,2021,6,2,2,1.2246467991473532e-16,-1.0
0.0,0.0,217.0,94.0,117.0,10139.0,9919.0,133.0,27.0,76.0,53.0,89.0,180.0,200.0,76.0,112.0,1,2021,6,3,3,1.2246467991473532e-16,-1.0
0.0,0.0,267.0,144.0,128.0,10064.0,9837.0,156.0,30.0,65.0,41.0,90.0,250.0,250.0,81.0,107.0,0,2021,6,4,4,1.2246467991473532e-16,-1.0
0.0,0.0,256.0,128.0,144.0,10047.0,9821.0,167.0,38.0,71.0,52.0,90.0,230.0,240.0,103.0,170.0,1,2021,6,5,5,1.2246467991473532e-16,-1.0
0.0,0.0,256.0,128.0,128.0,10125.0,9892.0,156.0,21.0,65.0,51.0,86.0,260.0,330.0,54.0,67.0,0,2021,6,6,6,1.2246467991473532e-16,-1.0
0.0,0.0,333.0,178.0,161.0,10098.0,9875.0,200.0,45.0,53.0,32.0,87.0,250.0,260.0,107.0,143.0,0,2021,6,7,0,1.2246467991473532e-16,-1.0
0.0,0.0,333.0,194.0,150.0,10098.0,9868.0,194.0,36.0,51.0,28.0,71.0,300.0,330.0,72.0,107.0,1,2021,6,8,1,1.2246467991473532e-16,-1.0
0.0,0.0,244.0,133.0,44.0,10132.0,9898.0,122.0,42.0,38.0,23.0,56.0,330.0,320.0,81.0,130.0,0,2021,6,9,2,1.2246467991473532e-16,-1.0
0.0,0.0,178.0,61.0,-22.0,10190.0,9953.0,61.0,43.0,37.0,24.0,68.0,360.0,10.0,103.0,134.0,0,2021,6,10,3,1.2246467991473532e-16,-1.0
0.0,0.0,206.0,33.0,22.0,10152.0,9925.0,78.0,17.0,50.0,28.0,86.0,20.0,20.0,63.0,76.0,0,2021,6,11,4,1.2246467991473532e-16,-1.0
0.0,0.0,244.0,61.0,28.0,10088.0,9865.0,94.0,23.0,46.0,19.0,85.0,330.0,350.0,81.0,121.0,0,2021,6,12,5,1.2246467991473532e-16,-1.0
0.0,0.0,233.0,67.0,22.0,10108.0,9871.0,89.0,25.0,43.0,23.0,76.0,10.0,320.0,58.0,85.0,0,2021,6,13,6,1.2246467991473532e-16,-1.0
0.0,0.0,261.0,83.0,83.0,10115.0,9888.0,122.0,44.0,57.0,31.0,74.0,190.0,180.0,107.0,148.0,0,2021,6,14,0,1.2246467991473532e-16,-1.0
0.0,0.0,211.0,139.0,133.0,10064.0,9844.0,144.0,29.0,84.0,72.0,93.0,170.0,170.0,81.0,112.0,1,2021,6,15,1,1.2246467991473532e-16,-1.0
0.0,0.0,200.0,89.0,78.0,10037.0,9807.0,111.0,36.0,66.0,43.0,90.0,260.0,280.0,72.0,112.0,1,2021,6,16,2,1.2246467991473532e-16,-1.0
0.0,0.0,189.0,72.0,83.0,10078.0,9841.0,106.0,30.0,71.0,54.0,86.0,250.0,250.0,67.0,94.0,1,2021,6,17,3,1.2246467991473532e-16,-1.0
0.0,0.0,278.0,83.0,83.0,10095.0,9871.0,133.0,30.0,51.0,30.0,86.0,240.0,210.0,76.0,116.0,0,2021,6,18,4,1.2246467991473532e-16,-1.0
0.0,0.0,239.0,128.0,128.0,10024.0,9800.0,144.0,33.0,79.0,58.0,93.0,310.0,300.0,98.0,148.0,1,2021,6,19,5,1.2246467991473532e-16,-1.0
0.0,0.0,250.0,128.0,133.0,10041.0,9804.0,161.0,17.0,70.0,52.0,90.0,10.0,180.0,40.0,76.0,0,2021,6,20,6,1.2246467991473532e-16,-1.0
0.0,0.0,289.0,139.0,161.0,10037.0,9817.0,183.0,34.0,73.0,45.0,93.0,220.0,230.0,125.0,201.0,1,2021,6,21,0,1.2246467991473532e-16,-1.0
0.0,0.0,256.0,106.0,150.0,10034.0,9800.0,161.0,37.0,81.0,68.0,93.0,360.0,270.0,76.0,107.0,1,2021,6,22,1,1.2246467991473532e-16,-1.0
0.0,0.0,200.0,83.0,56.0,10159.0,9909.0,94.0,33.0,60.0,37.0,90.0,300.0,60.0,72.0,103.0,0,2021,6,23,2,1.2246467991473532e-16,-1.0
0.0,0.0,250.0,72.0,72.0,10268.0,10030.0,117.0,38.0,52.0,32.0,86.0,180.0,190.0,81.0,125.0,0,2021,6,24,3,1.2246467991473532e-16,-1.0
0.0,0.0,250.0,106.0,106.0,10251.0,10024.0,139.0,47.0,64.0,33.0,90.0,160.0,160.0,81.0,107.0,0,2021,6,25,4,1.2246467991473532e-16,-1.0
0.0,0.0,206.0,167.0,161.0,10196.0,9976.0,172.0,31.0,86.0,78.0,93.0,170.0,170.0,67.0,85.0,1,2021,6,26,5,1.2246467991473532e-16,-1.0
0.0,0.0,294.0,206.0,200.0,10122.0,9898.0,217.0,40.0,74.0,57.0,90.0,240.0,200.0,76.0,107.0,1,2021,6,27,6,1.2246467991473532e-16,-1.0
0.0,0.0,283.0,189.0,172.0,10163.0,9929.0,194.0,11.0,70.0,47.0,90.0,260.0,250.0,45.0,67.0,1,2021,6,28,0,1.2246467991473532e-16,-1.0
0.0,0.0,306.0,178.0,183.0,10159.0,9932.0,200.0,16.0,70.0,45.0,90.0,340.0,340.0,58.0,85.0,1,2021,6,29,1,1.2246467991473532e-16,-1.0
0.0,0.0,239.0,183.0,183.0,10095.0,9875.0,189.0,15.0,84.0,71.0,93.0,10.0,10.0,40.0,58.0,1,2021,6,30,2,1.2246467991473532e-16,-1.0
0.0,0.0,194.0,122.0,122.0,10108.0,9868.0,133.0,36.0,79.0,70.0,90.0,70.0,30.0,67.0,94.0,0,2021,7,1,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,156.0,89.0,78.0,10159.0,9925.0,100.0,34.0,71.0,62.0,83.0,70.0,60.0,63.0,81.0,0,2021,7,2,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,178.0,61.0,78.0,10146.0,9915.0,106.0,27.0,72.0,58.0,90.0,80.0,120.0,58.0,72.0,0,2021,7,3,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,211.0,111.0,78.0,10135.0,9902.0,117.0,29.0,62.0,44.0,86.0,70.0,50.0,67.0,107.0,0,2021,7,4,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,278.0,89.0,89.0,10135.0,9905.0,133.0,29.0,51.0,29.0,86.0,240.0,250.0,63.0,85.0,0,2021,7,5,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,283.0,128.0,156.0,10068.0,9848.0,178.0,40.0,71.0,55.0,83.0,250.0,170.0,76.0,103.0,0,2021,7,6,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,211.0,89.0,83.0,10115.0,9871.0,122.0,37.0,60.0,44.0,81.0,340.0,330.0,76.0,112.0,0,2021,7,7,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,217.0,78.0,78.0,10207.0,9973.0,117.0,22.0,63.0,40.0,86.0,160.0,140.0,58.0,72.0,1,2021,7,8,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,228.0,144.0,150.0,10119.0,9898.0,161.0,43.0,86.0,71.0,93.0,360.0,360.0,89.0,125.0,1,2021,7,9,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,261.0,111.0,106.0,10149.0,9909.0,139.0,24.0,63.0,35.0,87.0,350.0,340.0,67.0,94.0,0,2021,7,10,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,283.0,111.0,122.0,10169.0,9939.0,156.0,24.0,63.0,37.0,93.0,360.0,360.0,76.0,112.0,0,2021,7,11,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,122.0,111.0,10234.0,9993.0,150.0,18.0,58.0,33.0,87.0,10.0,210.0,54.0,58.0,0,2021,7,12,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,111.0,111.0,10257.0,10027.0,150.0,28.0,58.0,36.0,83.0,180.0,180.0,67.0,94.0,0,2021,7,13,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,211.0,161.0,139.0,10203.0,9980.0,161.0,48.0,75.0,50.0,93.0,180.0,170.0,98.0,134.0,1,2021,7,14,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,283.0,194.0,189.0,10159.0,9936.0,206.0,32.0,78.0,60.0,93.0,150.0,150.0,76.0,89.0,0,2021,7,15,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,267.0,139.0,167.0,10115.0,9888.0,183.0,37.0,73.0,50.0,90.0,250.0,250.0,89.0,130.0,1,2021,7,16,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,283.0,128.0,133.0,10173.0,9942.0,167.0,22.0,66.0,35.0,90.0,250.0,230.0,63.0,81.0,0,2021,7,17,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,278.0,144.0,156.0,10176.0,9949.0,178.0,14.0,72.0,45.0,90.0,180.0,160.0,36.0,45.0,0,2021,7,18,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,289.0,178.0,167.0,10122.0,9902.0,189.0,15.0,70.0,47.0,91.0,180.0,200.0,54.0,67.0,0,2021,7,19,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,239.0,144.0,144.0,10102.0,9871.0,161.0,26.0,72.0,55.0,93.0,340.0,330.0,67.0,94.0,0,2021,7,20,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,161.0,133.0,122.0,10132.0,9898.0,133.0,36.0,85.0,78.0,90.0,20.0,30.0,67.0,98.0,1,2021,7,21,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,239.0,117.0,117.0,10146.0,9912.0,133.0,24.0,74.0,48.0,93.0,330.0,330.0,72.0,98.0,1,2021,7,22,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,244.0,100.0,111.0,10176.0,9939.0,133.0,10.0,75.0,46.0,93.0,360.0,360.0,89.0,116.0,1,2021,7,23,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,272.0,100.0,122.0,10169.0,9942.0,150.0,13.0,64.0,38.0,93.0,160.0,160.0,54.0,63.0,0,2021,7,24,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,217.0,139.0,139.0,10108.0,9888.0,156.0,42.0,77.0,57.0,87.0,170.0,190.0,98.0,130.0,1,2021,7,25,6,-0.4999999999999997,-0.8660254037844388
0.0,0.0,261.0,172.0,156.0,10081.0,9854.0,178.0,20.0,71.0,50.0,90.0,340.0,340.0,54.0,76.0,0,2021,7,26,0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,228.0,111.0,117.0,10112.0,9878.0,144.0,26.0,67.0,46.0,86.0,330.0,340.0,67.0,94.0,0,2021,7,27,1,-0.4999999999999997,-0.8660254037844388
0.0,0.0,217.0,89.0,67.0,10146.0,9915.0,111.0,29.0,59.0,31.0,83.0,350.0,350.0,81.0,107.0,0,2021,7,28,2,-0.4999999999999997,-0.8660254037844388
0.0,0.0,244.0,78.0,89.0,10112.0,9892.0,122.0,31.0,60.0,40.0,84.0,220.0,230.0,72.0,94.0,1,2021,7,29,3,-0.4999999999999997,-0.8660254037844388
0.0,0.0,194.0,122.0,122.0,10030.0,9807.0,139.0,31.0,80.0,59.0,90.0,350.0,330.0,67.0,94.0,1,2021,7,30,4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,222.0,111.0,89.0,10064.0,9827.0,122.0,34.0,63.0,47.0,80.0,300.0,300.0,67.0,98.0,0,2021,7,31,5,-0.4999999999999997,-0.8660254037844388
0.0,0.0,239.0,83.0,89.0,10108.0,9875.0,128.0,25.0,61.0,38.0,86.0,240.0,230.0,67.0,85.0,0,2021,8,1,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,194.0,117.0,122.0,10108.0,9878.0,139.0,10.0,82.0,68.0,90.0,250.0,210.0,31.0,40.0,1,2021,8,2,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,261.0,100.0,111.0,10142.0,9909.0,144.0,37.0,63.0,40.0,89.0,240.0,230.0,98.0,134.0,0,2021,8,3,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,256.0,128.0,144.0,10207.0,9970.0,167.0,14.0,74.0,56.0,90.0,180.0,170.0,40.0,49.0,0,2021,8,4,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,239.0,167.0,161.0,10203.0,9976.0,172.0,25.0,79.0,54.0,93.0,170.0,170.0,58.0,67.0,1,2021,8,5,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,294.0,172.0,167.0,10163.0,9936.0,189.0,20.0,72.0,42.0,93.0,240.0,230.0,63.0,81.0,1,2021,8,6,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,272.0,172.0,167.0,10142.0,9915.0,183.0,20.0,74.0,56.0,87.0,250.0,220.0,58.0,72.0,1,2021,8,7,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,261.0,139.0,111.0,10203.0,9966.0,150.0,22.0,59.0,33.0,86.0,20.0,10.0,54.0,72.0,0,2021,8,8,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,239.0,139.0,122.0,10237.0,10003.0,156.0,26.0,66.0,46.0,81.0,160.0,140.0,58.0,76.0,0,2021,8,9,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,278.0,178.0,178.0,10196.0,9970.0,194.0,38.0,76.0,60.0,87.0,150.0,140.0,72.0,85.0,0,2021,8,10,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,244.0,206.0,189.0,10149.0,9925.0,200.0,38.0,81.0,71.0,90.0,150.0,150.0,63.0,76.0,1,2021,8,11,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,306.0,211.0,211.0,10112.0,9888.0,222.0,33.0,81.0,65.0,94.0,250.0,230.0,72.0,112.0,1,2021,8,12,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,333.0,211.0,189.0,10132.0,9902.0,217.0,23.0,65.0,39.0,90.0,180.0,240.0,58.0,67.0,0,2021,8,13,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,278.0,172.0,183.0,10135.0,9909.0,200.0,19.0,77.0,65.0,87.0,260.0,240.0,67.0,116.0,1,2021,8,14,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,233.0,106.0,94.0,10196.0,9959.0,133.0,30.0,59.0,38.0,83.0,330.0,310.0,72.0,107.0,0,2021,8,15,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,267.0,89.0,94.0,10213.0,9980.0,133.0,16.0,59.0,34.0,90.0,220.0,220.0,54.0,67.0,0,2021,8,16,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,306.0,122.0,139.0,10196.0,9966.0,172.0,23.0,63.0,42.0,90.0,220.0,220.0,54.0,76.0,0,2021,8,17,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,272.0,183.0,178.0,10196.0,9966.0,194.0,20.0,75.0,66.0,87.0,200.0,180.0,54.0,67.0,0,2021,8,18,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,328.0,189.0,183.0,10146.0,9922.0,206.0,14.0,68.0,37.0,93.0,240.0,230.0,54.0,63.0,0,2021,8,19,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,311.0,183.0,172.0,10108.0,9881.0,200.0,26.0,64.0,46.0,93.0,330.0,330.0,63.0,89.0,0,2021,8,20,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,289.0,167.0,144.0,10166.0,9936.0,178.0,15.0,62.0,42.0,84.0,130.0,130.0,40.0,54.0,0,2021,8,21,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,278.0,167.0,167.0,10176.0,9949.0,189.0,25.0,70.0,49.0,87.0,200.0,150.0,67.0,94.0,0,2021,8,22,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,233.0,183.0,183.0,10149.0,9919.0,189.0,22.0,84.0,76.0,93.0,170.0,160.0,45.0,63.0,1,2021,8,23,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,294.0,200.0,200.0,10095.0,9865.0,211.0,21.0,78.0,57.0,93.0,300.0,300.0,81.0,116.0,1,2021,8,24,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,311.0,167.0,167.0,10159.0,9925.0,194.0,10.0,67.0,40.0,93.0,210.0,200.0,54.0,72.0,0,2021,8,25,2,-0.8660254037844385,-0.5000000000000004
0.0,0.0,322.0,194.0,178.0,10142.0,9915.0,206.0,30.0,66.0,45.0,91.0,240.0,240.0,81.0,112.0,0,2021,8,26,3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,211.0,89.0,83.0,10203.0,9959.0,122.0,43.0,57.0,42.0,77.0,10.0,10.0,98.0,130.0,0,2021,8,27,4,-0.8660254037844385,-0.5000000000000004
0.0,0.0,222.0,67.0,72.0,10274.0,10037.0,106.0,11.0,64.0,36.0,90.0,240.0,250.0,36.0,54.0,0,2021,8,28,5,-0.8660254037844385,-0.5000000000000004
0.0,0.0,206.0,72.0,100.0,10210.0,9990.0,122.0,24.0,73.0,59.0,90.0,200.0,140.0,58.0,81.0,0,2021,8,29,6,-0.8660254037844385,-0.5000000000000004
0.0,0.0,217.0,139.0,156.0,10064.0,9848.0,161.0,32.0,89.0,84.0,93.0,180.0,180.0,58.0,76.0,1,2021,8,30,0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,267.0,139.0,122.0,10024.0,9797.0,156.0,33.0,63.0,39.0,93.0,240.0,250.0,94.0,125.0,0,2021,8,31,1,-0.8660254037844385,-0.5000000000000004
0.0,0.0,200.0,122.0,106.0,10081.0,9844.0,128.0,18.0,69.0,52.0,81.0,250.0,240.0,58.0,76.0,0,2021,9,1,2,-1.0,-1.8369701987210297e-16
0.0,0.0,167.0,111.0,106.0,10098.0,9871.0,122.0,32.0,81.0,65.0,90.0,360.0,360.0,72.0,98.0,1,2021,9,2,3,-1.0,-1.8369701987210297e-16
0.0,0.0,144.0,94.0,83.0,10102.0,9871.0,106.0,42.0,77.0,67.0,87.0,340.0,330.0,81.0,116.0,1,2021,9,3,4,-1.0,-1.8369701987210297e-16
0.0,0.0,178.0,72.0,61.0,10115.0,9878.0,89.0,37.0,68.0,52.0,86.0,360.0,350.0,89.0,125.0,0,2021,9,4,5,-1.0,-1.8369701987210297e-16
0.0,0.0,183.0,39.0,78.0,10119.0,9892.0,100.0,29.0,77.0,58.0,93.0,160.0,160.0,72.0,94.0,1,2021,9,5,6,-1.0,-1.8369701987210297e-16
0.0,0.0,244.0,139.0,139.0,10044.0,9821.0,156.0,27.0,81.0,50.0,90.0,10.0,180.0,54.0,76.0,1,2021,9,6,0,-1.0,-1.8369701987210297e-16
0.0,0.0,211.0,111.0,111.0,10078.0,9837.0,133.0,34.0,74.0,55.0,93.0,250.0,250.0,72.0,94.0,0,2021,9,7,1,-1.0,-1.8369701987210297e-16
0.0,0.0,256.0,89.0,128.0,10105.0,9878.0,150.0,47.0,71.0,50.0,89.0,180.0,210.0,98.0,139.0,0,2021,9,8,2,-1.0,-1.8369701987210297e-16
0.0,0.0,189.0,150.0,156.0,10091.0,9865.0,161.0,21.0,89.0,84.0,93.0,170.0,180.0,54.0,76.0,1,2021,9,9,3,-1.0,-1.8369701987210297e-16
0.0,0.0,194.0,94.0,122.0,10058.0,9831.0,133.0,24.0,81.0,65.0,93.0,330.0,330.0,67.0,89.0,1,2021,9,10,4,-1.0,-1.8369701987210297e-16
0.0,0.0,206.0,78.0,72.0,10135.0,9898.0,111.0,30.0,65.0,42.0,83.0,240.0,250.0,72.0,98.0,0,2021,9,11,5,-1.0,-1.8369701987210297e-16
0.0,0.0,233.0,100.0,111.0,10098.0,9871.0,128.0,34.0,75.0,47.0,90.0,240.0,250.0,98.0,148.0,1,2021,9,12,6,-1.0,-1.8369701987210297e-16
0.0,0.0,206.0,83.0,78.0,10122.0,9888.0,106.0,26.0,67.0,45.0,86.0,310.0,310.0,67.0,94.0,0,2021,9,13,0,-1.0,-1.8369701987210297e-16
0.0,0.0,167.0,83.0,50.0,10183.0,9946.0,89.0,22.0,64.0,41.0,80.0,10.0,20.0,63.0,76.0,0,2021,9,14,1,-1.0,-1.8369701987210297e-16
0.0,0.0,172.0,100.0,117.0,10132.0,9898.0,128.0,44.0,85.0,77.0,93.0,180.0,180.0,98.0,143.0,1,2021,9,15,2,-1.0,-1.8369701987210297e-16
0.0,0.0,222.0,106.0,89.0,10240.0,9997.0,122.0,16.0,66.0,34.0,86.0,300.0,300.0,45.0,63.0,0,2021,9,16,3,-1.0,-1.8369701987210297e-16
0.0,0.0,228.0,72.0,106.0,10247.0,10024.0,133.0,26.0,70.0,44.0,90.0,180.0,180.0,67.0,94.0,0,2021,9,17,4,-1.0,-1.8369701987210297e-16
0.0,0.0,239.0,100.0,117.0,10173.0,9942.0,144.0,34.0,72.0,46.0,90.0,340.0,310.0,76.0,107.0,1,2021,9,18,5,-1.0,-1.8369701987210297e-16
0.0,0.0,194.0,67.0,56.0,10217.0,9980.0,89.0,31.0,63.0,39.0,83.0,360.0,360.0,63.0,85.0,0,2021,9,19,6,-1.0,-1.8369701987210297e-16
0.0,0.0,211.0,28.0,61.0,10278.0,10037.0,94.0,14.0,66.0,42.0,89.0,230.0,170.0,54.0,67.0,0,2021,9,20,0,-1.0,-1.8369701987210297e-16
0.0,0.0,222.0,83.0,94.0,10271.0,10041.0,122.0,37.0,69.0,39.0,89.0,180.0,180.0,81.0,107.0,0,2021,9,21,1,-1.0,-1.8369701987210297e-16
0.0,0.0,228.0,122.0,139.0,10213.0,9986.0,156.0,29.0,79.0,61.0,90.0,180.0,190.0,76.0,112.0,0,2021,9,22,2,-1.0,-1.8369701987210297e-16
0.0,0.0,261.0,161.0,156.0,10207.0,9976.0,172.0,35.0,73.0,52.0,90.0,170.0,180.0,67.0,98.0,0,2021,9,23,3,-1.0,-1.8369701987210297e-16
0.0,0.0,233.0,150.0,167.0,10196.0,9973.0,178.0,51.0,80.0,66.0,90.0,150.0,150.0,103.0,134.0,1,2021,9,24,4,-1.0,-1.8369701987210297e-16
0.0,0.0,206.0,133.0,128.0,10166.0,9942.0,144.0,12.0,80.0,59.0,93.0,130.0,290.0,40.0,63.0,1,2021,9,25,5,-1.0,-1.8369701987210297e-16
0.0,0.0,189.0,94.0,139.0,10054.0,9837.0,150.0,27.0,89.0,84.0,93.0,250.0,260.0,94.0,130.0,1,2021,9,26,6,-1.0,-1.8369701987210297e-16
0.0,0.0,183.0,78.0,89.0,10061.0,9827.0,106.0,34.0,76.0,58.0,90.0,220.0,250.0,67.0,98.0,1,2021,9,27,0,-1.0,-1.8369701987210297e-16
0.0,0.0,161.0,50.0,61.0,10095.0,9858.0,83.0,14.0,75.0,51.0,97.0,350.0,350.0,40.0,58.0,0,2021,9,28,1,-1.0,-1.8369701987210297e-16
0.0,0.0,150.0,22.0,50.0,10139.0,9902.0,72.0,18.0,74.0,49.0,93.0,20.0,10.0,54.0,67.0,0,2021,9,29,2,-1.0,-1.8369701987210297e-16
0.0,0.0,117.0,89.0,72.0,10156.0,9922.0,83.0,33.0,83.0,74.0,89.0,330.0,350.0,58.0,76.0,1,2021,9,30,3,-1.0,-1.8369701987210297e-16
0.0,0.0,100.0,67.0,50.0,10166.0,9932.0,67.0,23.0,80.0,68.0,93.0,330.0,340.0,54.0,67.0,1,2021,10,1,4,-0.8660254037844386,0.5000000000000001
0.0,0.0,133.0,61.0,56.0,10169.0,9936.0,78.0,15.0,80.0,67.0,90.0,340.0,340.0,40.0,63.0,0,2021,10,2,5,-0.8660254037844386,0.5000000000000001
0.0,0.0,122.0,39.0,44.0,10176.0,9942.0,67.0,17.0,79.0,59.0,96.0,10.0,320.0,36.0,49.0,0,2021,10,3,6,-0.8660254037844386,0.5000000000000001
0.0,0.0,167.0,11.0,28.0,10217.0,9976.0,61.0,15.0,70.0,38.0,89.0,10.0,330.0,54.0,63.0,0,2021,10,4,0,-0.8660254037844386,0.5000000000000001
0.0,0.0,200.0,6.0,39.0,10254.0,10014.0,72.0,2.0,71.0,39.0,89.0,360.0,360.0,36.0,40.0,0,2021,10,5,1,-0.8660254037844386,0.5000000000000001
0.0,0.0,211.0,17.0,50.0,10264.0,10030.0,83.0,14.0,68.0,39.0,93.0,330.0,310.0,54.0,76.0,0,2021,10,6,2,-0.8660254037844386,0.5000000000000001
0.0,0.0,222.0,50.0,72.0,10224.0,9997.0,106.0,17.0,67.0,39.0,92.0,250.0,240.0,58.0,76.0,0,2021,10,7,3,-0.8660254037844386,0.5000000000000001
0.0,0.0,161.0,50.0,33.0,10247.0,10003.0,72.0,21.0,62.0,32.0,86.0,60.0,20.0,58.0,76.0,0,2021,10,8,4,-0.8660254037844386,0.5000000000000001
0.0,0.0,150.0,11.0,22.0,10291.0,10054.0,50.0,17.0,67.0,46.0,86.0,160.0,180.0,45.0,63.0,0,2021,10,9,5,-0.8660254037844386,0.5000000000000001
0.0,0.0,139.0,28.0,56.0,10254.0,10024.0,72.0,14.0,82.0,69.0,93.0,180.0,180.0,54.0,63.0,0,2021,10,10,6,-0.8660254037844386,0.5000000000000001
0.0,0.0,206.0,78.0,94.0,10200.0,9970.0,111.0,5.0,81.0,57.0,93.0,230.0,260.0,31.0,36.0,0,2021,10,11,0,-0.8660254037844386,0.5000000000000001
0.0,0.0,228.0,72.0,111.0,10173.0,9949.0,128.0,4.0,80.0,57.0,93.0,260.0,300.0,27.0,31.0,0,2021,10,12,1,-0.8660254037844386,0.5000000000000001
0.0,0.0,250.0,111.0,139.0,10135.0,9909.0,156.0,9.0,80.0,52.0,93.0,360.0,190.0,36.0,49.0,1,2021,10,13,2,-0.8660254037844386,0.5000000000000001
0.0,0.0,194.0,111.0,122.0,10132.0,9898.0,133.0,28.0,80.0,65.0,93.0,10.0,10.0,67.0,81.0,0,2021,10,14,3,-0.8660254037844386,0.5000000000000001
0.0,0.0,178.0,111.0,106.0,10132.0,9905.0,122.0,22.0,79.0,58.0,90.0,160.0,170.0,45.0,63.0,0,2021,10,15,4,-0.8660254037844386,0.5000000000000001
