TMAX,TMIN,ADPT,ASLP,ASTP,AWBT,AWND,RHAV,RHMN,RHMX,WDF2,WDF5,WSF2,WSF5,Rain,month,dayofweek,month_sin,month_cos
189.0,83.0,50.0,10315.0,10075.0,94.0,28.0,56.0,43.0,71.0,80.0,70.0,58.0,76.0,0,6,6,1.2246467991473532e-16,-1.0
239.0,89.0,50.0,10295.0,10064.0,106.0,10.0,49.0,26.0,80.0,340.0,350.0,45.0,76.0,0,6,0,1.2246467991473532e-16,-1.0
289.0,67.0,67.0,10257.0,10030.0,122.0,17.0,47.0,22.0,86.0,250.0,250.0,63.0,89.0,0,6,1,1.2246467991473532e-16,-1.0
306.0,122.0,89.0,10203.0,9980.0,150.0,30.0,44.0,24.0,77.0,240.0,250.0,76.0,103.0,0,6,2,1.2246467991473532e-16,-1.0
350.0,150.0,133.0,10156.0,9932.0,183.0,25.0,47.0,29.0,68.0,240.0,230.0,76.0,107.0,0,6,3,1.2246467991473532e-16,-1.0
356.0,183.0,111.0,10125.0,9898.0,178.0,30.0,39.0,19.0,63.0,240.0,240.0,76.0,98.0,0,6,4,1.2246467991473532e-16,-1.0
339.0,167.0,139.0,10142.0,9909.0,183.0,23.0,53.0,30.0,76.0,100.0,90.0,72.0,89.0,0,6,5,1.2246467991473532e-16,-1.0
294.0,139.0,150.0,10163.0,9936.0,178.0,32.0,69.0,49.0,87.0,150.0,140.0,72.0,89.0,0,6,6,1.2246467991473532e-16,-1.0
300.0,178.0,172.0,10129.0,9909.0,194.0,30.0,68.0,50.0,90.0,180.0,170.0,63.0,81.0,0,6,0,1.2246467991473532e-16,-1.0
333.0,183.0,178.0,10071.0,9848.0,206.0,28.0,63.0,41.0,84.0,180.0,190.0,67.0,89.0,0,6,1,1.2246467991473532e-16,-1.0
300.0,189.0,178.0,10044.0,9817.0,194.0,46.0,76.0,51.0,90.0,170.0,170.0,98.0,134.0,1,6,2,1.2246467991473532e-16,-1.0
267.0,150.0,111.0,10102.0,9868.0,150.0,37.0,57.0,33.0,90.0,240.0,220.0,94.0,125.0,0,6,3,1.2246467991473532e-16,-1.0
283.0,128.0,117.0,10102.0,9875.0,156.0,27.0,61.0,33.0,84.0,200.0,180.0,76.0,116.0,1,6,4,1.2246467991473532e-16,-1.0
272.0,139.0,133.0,10071.0,9844.0,161.0,26.0,68.0,42.0,87.0,250.0,250.0,94.0,125.0,1,6,5,1.2246467991473532e-16,-1.0
278.0,161.0,144.0,10085.0,9851.0,172.0,17.0,67.0,44.0,87.0,50.0,30.0,54.0,76.0,0,6,6,1.2246467991473532e-16,-1.0
228.0,167.0,144.0,10156.0,9919.0,161.0,39.0,73.0,63.0,84.0,50.0,60.0,81.0,103.0,1,6,0,1.2246467991473532e-16,-1.0
250.0,161.0,150.0,10166.0,9939.0,167.0,32.0,71.0,58.0,84.0,80.0,10.0,63.0,85.0,0,6,1,1.2246467991473532e-16,-1.0
294.0,167.0,156.0,10108.0,9888.0,183.0,19.0,65.0,44.0,87.0,180.0,280.0,40.0,54.0,0,7,2,-0.4999999999999997,-0.8660254037844388
311.0,150.0,156.0,10071.0,9841.0,178.0,25.0,67.0,42.0,93.0,10.0,10.0,94.0,112.0,0,7,3,-0.4999999999999997,-0.8660254037844388
267.0,133.0,122.0,10125.0,9898.0,150.0,29.0,66.0,42.0,87.0,170.0,200.0,67.0,94.0,0,7,4,-0.4999999999999997,-0.8660254037844388
289.0,144.0,94.0,10115.0,9885.0,150.0,31.0,50.0,20.0,87.0,10.0,350.0,72.0,94.0,0,7,5,-0.4999999999999997,-0.8660254037844388
206.0,128.0,128.0,10142.0,9909.0,144.0,25.0,80.0,58.0,93.0,170.0,170.0,58.0,76.0,1,7,6,-0.4999999999999997,-0.8660254037844388
239.0,133.0,117.0,10190.0,9953.0,139.0,21.0,69.0,46.0,90.0,10.0,30.0,58.0,67.0,0,7,0,-0.4999999999999997,-0.8660254037844388
272.0,117.0,128.0,10186.0,9963.0,156.0,36.0,64.0,42.0,93.0,180.0,150.0,76.0,103.0,0,7,1,-0.4999999999999997,-0.8660254037844388
217.0,150.0,156.0,10135.0,9909.0,167.0,33.0,86.0,68.0,93.0,170.0,180.0,72.0,103.0,1,7,2,-0.4999999999999997,-0.8660254037844388
272.0,189.0,194.0,10146.0,9915.0,200.0,19.0,85.0,69.0,93.0,240.0,250.0,72.0,98.0,1,7,3,-0.4999999999999997,-0.8660254037844388
322.0,178.0,194.0,10163.0,9932.0,211.0,28.0,72.0,48.0,93.0,170.0,160.0,76.0,103.0,0,7,4,-0.4999999999999997,-0.8660254037844388
256.0,206.0,200.0,10091.0,9878.0,211.0,50.0,82.0,74.0,91.0,160.0,150.0,112.0,148.0,1,7,5,-0.4999999999999997,-0.8660254037844388
278.0,206.0,194.0,9997.0,9773.0,206.0,43.0,80.0,62.0,90.0,170.0,170.0,94.0,121.0,1,7,6,-0.4999999999999997,-0.8660254037844388
272.0,167.0,161.0,10068.0,9831.0,178.0,33.0,70.0,52.0,91.0,10.0,360.0,58.0,72.0,0,7,0,-0.4999999999999997,-0.8660254037844388
194.0,139.0,117.0,10183.0,9939.0,139.0,35.0,75.0,61.0,87.0,20.0,30.0,72.0,98.0,0,7,1,-0.4999999999999997,-0.8660254037844388
244.0,100.0,78.0,10254.0,10014.0,122.0,35.0,54.0,32.0,86.0,60.0,50.0,81.0,103.0,0,7,2,-0.4999999999999997,-0.8660254037844388
222.0,72.0,78.0,10271.0,10041.0,117.0,23.0,59.0,40.0,86.0,190.0,170.0,54.0,76.0,0,7,3,-0.4999999999999997,-0.8660254037844388
172.0,122.0,117.0,10186.0,9963.0,133.0,41.0,84.0,67.0,93.0,160.0,170.0,81.0,116.0,1,7,4,-0.4999999999999997,-0.8660254037844388
289.0,150.0,167.0,10132.0,9905.0,183.0,17.0,73.0,48.0,93.0,210.0,210.0,40.0,49.0,0,7,5,-0.4999999999999997,-0.8660254037844388
278.0,178.0,189.0,10091.0,9871.0,200.0,24.0,80.0,62.0,93.0,170.0,170.0,63.0,81.0,1,7,6,-0.4999999999999997,-0.8660254037844388
306.0,189.0,172.0,10044.0,9814.0,200.0,41.0,66.0,37.0,90.0,230.0,240.0,94.0,130.0,1,7,0,-0.4999999999999997,-0.8660254037844388
267.0,122.0,100.0,10132.0,9892.0,144.0,33.0,53.0,36.0,80.0,340.0,310.0,67.0,94.0,0,7,1,-0.4999999999999997,-0.8660254037844388
272.0,106.0,106.0,10173.0,9942.0,144.0,13.0,58.0,33.0,86.0,260.0,160.0,45.0,76.0,0,7,2,-0.4999999999999997,-0.8660254037844388
256.0,167.0,156.0,10149.0,9922.0,172.0,10.0,73.0,58.0,87.0,160.0,150.0,36.0,45.0,1,7,3,-0.4999999999999997,-0.8660254037844388
300.0,161.0,122.0,10159.0,9932.0,167.0,23.0,53.0,25.0,84.0,310.0,320.0,58.0,94.0,0,7,4,-0.4999999999999997,-0.8660254037844388
311.0,144.0,128.0,10132.0,9909.0,172.0,22.0,55.0,35.0,84.0,230.0,240.0,63.0,94.0,0,7,5,-0.4999999999999997,-0.8660254037844388
256.0,178.0,178.0,10061.0,9841.0,194.0,24.0,81.0,64.0,91.0,250.0,250.0,63.0,81.0,1,7,6,-0.4999999999999997,-0.8660254037844388
294.0,206.0,194.0,10034.0,9810.0,211.0,22.0,75.0,55.0,90.0,230.0,210.0,58.0,81.0,1,7,0,-0.4999999999999997,-0.8660254037844388
289.0,189.0,206.0,10037.0,9804.0,217.0,18.0,78.0,60.0,94.0,310.0,310.0,63.0,85.0,1,7,1,-0.4999999999999997,-0.8660254037844388
278.0,178.0,178.0,10091.0,9868.0,194.0,13.0,73.0,54.0,93.0,10.0,250.0,58.0,76.0,1,7,2,-0.4999999999999997,-0.8660254037844388
278.0,183.0,167.0,10085.0,9854.0,183.0,14.0,74.0,42.0,93.0,10.0,290.0,40.0,58.0,1,7,3,-0.4999999999999997,-0.8660254037844388
250.0,161.0,144.0,10095.0,9865.0,167.0,26.0,75.0,54.0,90.0,10.0,10.0,94.0,107.0,1,7,4,-0.4999999999999997,-0.8660254037844388
272.0,133.0,144.0,10132.0,9898.0,161.0,15.0,74.0,47.0,90.0,10.0,30.0,45.0,63.0,0,8,5,-0.8660254037844385,-0.5000000000000004
311.0,133.0,156.0,10135.0,9912.0,183.0,24.0,63.0,39.0,93.0,180.0,180.0,72.0,112.0,0,8,6,-0.8660254037844385,-0.5000000000000004
289.0,189.0,178.0,10091.0,9861.0,194.0,41.0,73.0,51.0,87.0,240.0,230.0,107.0,157.0,1,8,0,-0.8660254037844385,-0.5000000000000004
261.0,150.0,156.0,10173.0,9942.0,178.0,20.0,69.0,48.0,87.0,100.0,110.0,63.0,85.0,1,8,1,-0.8660254037844385,-0.5000000000000004
294.0,183.0,161.0,10102.0,9875.0,183.0,52.0,65.0,44.0,87.0,150.0,150.0,116.0,152.0,1,8,2,-0.8660254037844385,-0.5000000000000004
233.0,150.0,106.0,10142.0,9909.0,144.0,43.0,59.0,46.0,75.0,250.0,250.0,94.0,148.0,0,8,3,-0.8660254037844385,-0.5000000000000004
294.0,128.0,111.0,10196.0,9963.0,156.0,21.0,56.0,28.0,87.0,250.0,310.0,63.0,89.0,0,8,4,-0.8660254037844385,-0.5000000000000004
306.0,122.0,133.0,10186.0,9959.0,167.0,17.0,60.0,32.0,87.0,170.0,190.0,58.0,76.0,0,8,5,-0.8660254037844385,-0.5000000000000004
322.0,150.0,133.0,10149.0,9922.0,172.0,29.0,56.0,28.0,86.0,240.0,240.0,72.0,107.0,0,8,6,-0.8660254037844385,-0.5000000000000004
311.0,156.0,161.0,10152.0,9909.0,189.0,17.0,66.0,37.0,90.0,220.0,170.0,54.0,76.0,0,8,0,-0.8660254037844385,-0.5000000000000004
333.0,178.0,178.0,10108.0,9881.0,206.0,24.0,65.0,41.0,90.0,250.0,280.0,76.0,116.0,1,8,1,-0.8660254037844385,-0.5000000000000004
317.0,167.0,150.0,10132.0,9898.0,189.0,20.0,57.0,32.0,84.0,330.0,330.0,67.0,89.0,0,8,2,-0.8660254037844385,-0.5000000000000004
294.0,139.0,122.0,10179.0,9946.0,161.0,27.0,55.0,34.0,87.0,360.0,360.0,67.0,89.0,0,8,3,-0.8660254037844385,-0.5000000000000004
300.0,133.0,122.0,10203.0,9973.0,156.0,23.0,61.0,30.0,84.0,70.0,40.0,76.0,116.0,0,8,4,-0.8660254037844385,-0.5000000000000004
256.0,128.0,94.0,10220.0,9986.0,139.0,23.0,58.0,31.0,87.0,10.0,30.0,63.0,85.0,0,8,5,-0.8660254037844385,-0.5000000000000004
261.0,106.0,100.0,10190.0,9966.0,139.0,16.0,62.0,35.0,89.0,160.0,160.0,58.0,72.0,0,8,6,-0.8660254037844385,-0.5000000000000004
261.0,122.0,122.0,10125.0,9892.0,156.0,15.0,64.0,43.0,87.0,200.0,180.0,54.0,72.0,0,8,0,-0.8660254037844385,-0.5000000000000004
211.0,139.0,139.0,10071.0,9844.0,156.0,19.0,83.0,66.0,90.0,150.0,150.0,58.0,67.0,1,8,1,-0.8660254037844385,-0.5000000000000004
233.0,122.0,100.0,10091.0,9858.0,133.0,32.0,63.0,42.0,90.0,240.0,240.0,76.0,103.0,0,8,2,-0.8660254037844385,-0.5000000000000004
233.0,117.0,72.0,10122.0,9892.0,117.0,34.0,56.0,31.0,86.0,310.0,300.0,89.0,125.0,0,8,3,-0.8660254037844385,-0.5000000000000004
217.0,106.0,106.0,10105.0,9871.0,128.0,11.0,77.0,57.0,92.0,250.0,260.0,45.0,58.0,1,8,4,-0.8660254037844385,-0.5000000000000004
256.0,78.0,72.0,10132.0,9898.0,117.0,14.0,56.0,27.0,93.0,340.0,290.0,63.0,81.0,0,8,5,-0.8660254037844385,-0.5000000000000004
267.0,94.0,111.0,10146.0,9915.0,139.0,21.0,65.0,45.0,89.0,250.0,230.0,72.0,98.0,0,8,6,-0.8660254037844385,-0.5000000000000004
272.0,94.0,117.0,10139.0,9915.0,150.0,12.0,64.0,38.0,89.0,240.0,190.0,58.0,81.0,0,8,0,-0.8660254037844385,-0.5000000000000004
267.0,128.0,156.0,10020.0,9800.0,167.0,34.0,81.0,64.0,90.0,330.0,330.0,103.0,157.0,1,8,1,-0.8660254037844385,-0.5000000000000004
178.0,106.0,28.0,10030.0,9804.0,83.0,50.0,52.0,34.0,77.0,310.0,310.0,107.0,179.0,0,8,2,-0.8660254037844385,-0.5000000000000004
189.0,83.0,44.0,10010.0,9776.0,89.0,38.0,54.0,43.0,66.0,310.0,320.0,81.0,134.0,0,8,3,-0.8660254037844385,-0.5000000000000004
217.0,83.0,50.0,10054.0,9821.0,94.0,31.0,53.0,34.0,77.0,340.0,310.0,81.0,116.0,0,8,4,-0.8660254037844385,-0.5000000000000004
161.0,56.0,78.0,10047.0,9831.0,94.0,20.0,80.0,53.0,90.0,90.0,100.0,63.0,94.0,1,8,5,-0.8660254037844385,-0.5000000000000004
178.0,94.0,94.0,9976.0,9732.0,111.0,43.0,82.0,67.0,93.0,320.0,300.0,107.0,174.0,1,8,6,-0.8660254037844385,-0.5000000000000004
200.0,72.0,61.0,10169.0,9925.0,94.0,20.0,64.0,40.0,90.0,310.0,300.0,67.0,94.0,0,8,0,-0.8660254037844385,-0.5000000000000004
239.0,61.0,94.0,10217.0,9986.0,122.0,29.0,69.0,50.0,90.0,150.0,140.0,76.0,103.0,0,9,1,-1.0,-1.8369701987210292e-16
228.0,117.0,100.0,10129.0,9915.0,133.0,61.0,63.0,44.0,84.0,180.0,170.0,112.0,157.0,0,9,2,-1.0,-1.8369701987210292e-16
267.0,144.0,128.0,10064.0,9837.0,156.0,25.0,64.0,37.0,87.0,190.0,200.0,67.0,103.0,1,9,3,-1.0,-1.8369701987210292e-16
250.0,117.0,89.0,10068.0,9831.0,133.0,41.0,57.0,33.0,87.0,240.0,250.0,98.0,148.0,0,9,4,-1.0,-1.8369701987210292e-16
217.0,83.0,61.0,10156.0,9919.0,106.0,31.0,60.0,32.0,83.0,250.0,240.0,89.0,121.0,0,9,5,-1.0,-1.8369701987210292e-16
217.0,56.0,67.0,10207.0,9970.0,100.0,21.0,64.0,36.0,86.0,360.0,320.0,72.0,103.0,0,9,6,-1.0,-1.8369701987210292e-16
244.0,61.0,83.0,10186.0,9959.0,122.0,55.0,60.0,41.0,89.0,180.0,180.0,116.0,165.0,0,9,0,-1.0,-1.8369701987210292e-16
261.0,139.0,100.0,10200.0,9959.0,139.0,37.0,58.0,25.0,84.0,250.0,190.0,89.0,121.0,0,9,1,-1.0,-1.8369701987210292e-16
161.0,117.0,83.0,10278.0,10041.0,111.0,29.0,70.0,58.0,83.0,20.0,360.0,54.0,63.0,0,9,2,-1.0,-1.8369701987210292e-16
178.0,78.0,100.0,10234.0,10003.0,111.0,26.0,87.0,83.0,93.0,360.0,330.0,63.0,85.0,1,9,3,-1.0,-1.8369701987210292e-16
178.0,61.0,44.0,10244.0,10003.0,78.0,26.0,64.0,40.0,86.0,360.0,350.0,63.0,85.0,0,9,4,-1.0,-1.8369701987210292e-16
222.0,28.0,50.0,10254.0,10020.0,89.0,14.0,60.0,34.0,89.0,250.0,310.0,54.0,72.0,0,9,5,-1.0,-1.8369701987210292e-16
206.0,100.0,67.0,10159.0,9942.0,111.0,50.0,57.0,35.0,77.0,180.0,210.0,103.0,161.0,1,9,6,-1.0,-1.8369701987210292e-16
172.0,67.0,33.0,10146.0,9902.0,89.0,46.0,50.0,35.0,63.0,300.0,310.0,81.0,134.0,1,9,0,-1.0,-1.8369701987210292e-16
161.0,22.0,11.0,10234.0,9997.0,56.0,17.0,57.0,32.0,83.0,330.0,340.0,58.0,76.0,0,9,1,-1.0,-1.8369701987210292e-16
200.0,78.0,61.0,10135.0,9915.0,100.0,41.0,59.0,42.0,73.0,180.0,180.0,94.0,125.0,0,9,2,-1.0,-1.8369701987210292e-16
183.0,17.0,28.0,10152.0,9909.0,78.0,35.0,53.0,38.0,67.0,360.0,10.0,81.0,112.0,0,9,3,-1.0,-1.8369701987210292e-16
150.0,-10.0,-33.0,10196.0,9963.0,28.0,28.0,51.0,25.0,79.0,360.0,340.0,72.0,89.0,0,9,4,-1.0,-1.8369701987210292e-16
144.0,22.0,-11.0,10247.0,10003.0,39.0,31.0,55.0,33.0,76.0,350.0,10.0,63.0,89.0,0,9,5,-1.0,-1.8369701987210292e-16
144.0,-10.0,-44.0,10335.0,10091.0,22.0,25.0,50.0,24.0,85.0,340.0,350.0,76.0,107.0,0,9,6,-1.0,-1.8369701987210292e-16
178.0,-27.0,-33.0,10342.0,10108.0,28.0,7.0,52.0,22.0,82.0,220.0,250.0,36.0,49.0,0,9,0,-1.0,-1.8369701987210292e-16
172.0,-10.0,11.0,10173.0,9959.0,56.0,33.0,58.0,43.0,82.0,10.0,10.0,72.0,98.0,0,9,1,-1.0,-1.8369701987210292e-16
228.0,83.0,67.0,10010.0,9783.0,106.0,45.0,59.0,36.0,77.0,330.0,330.0,107.0,152.0,1,9,2,-1.0,-1.8369701987210292e-16
217.0,50.0,44.0,10095.0,9854.0,94.0,36.0,54.0,30.0,74.0,300.0,310.0,76.0,125.0,0,9,3,-1.0,-1.8369701987210292e-16
200.0,-5.0,-22.0,10190.0,9953.0,44.0,19.0,50.0,17.0,88.0,240.0,250.0,58.0,85.0,0,9,4,-1.0,-1.8369701987210292e-16
272.0,28.0,72.0,10166.0,9939.0,111.0,27.0,57.0,39.0,79.0,190.0,170.0,67.0,94.0,0,9,5,-1.0,-1.8369701987210292e-16
256.0,128.0,133.0,10129.0,9898.0,156.0,43.0,70.0,52.0,84.0,200.0,200.0,89.0,121.0,0,9,6,-1.0,-1.8369701987210292e-16
256.0,161.0,172.0,10135.0,9905.0,183.0,39.0,84.0,64.0,90.0,170.0,170.0,81.0,112.0,1,9,0,-1.0,-1.8369701987210292e-16
283.0,189.0,161.0,10105.0,9881.0,183.0,54.0,71.0,40.0,90.0,180.0,170.0,107.0,148.0,0,9,1,-1.0,-1.8369701987210292e-16
239.0,106.0,128.0,9997.0,9776.0,150.0,68.0,75.0,58.0,90.0,170.0,160.0,161.0,228.0,1,9,2,-1.0,-1.8369701987210292e-16
206.0,78.0,67.0,10088.0,9854.0,106.0,28.0,65.0,40.0,83.0,250.0,220.0,81.0,116.0,0,10,3,-0.8660254037844386,0.5000000000000001
122.0,78.0,83.0,10139.0,9909.0,89.0,16.0,88.0,83.0,93.0,360.0,350.0,45.0,58.0,1,10,4,-0.8660254037844386,0.5000000000000001
128.0,56.0,50.0,10196.0,9953.0,72.0,22.0,75.0,64.0,90.0,330.0,330.0,63.0,81.0,1,10,5,-0.8660254037844386,0.5000000000000001
106.0,22.0,-6.0,10257.0,10020.0,33.0,8.0,62.0,41.0,83.0,150.0,150.0,31.0,45.0,0,10,6,-0.8660254037844386,0.5000000000000001
172.0,0.0,28.0,10207.0,9976.0,61.0,17.0,65.0,44.0,89.0,200.0,220.0,45.0,63.0,0,10,0,-0.8660254037844386,0.5000000000000001
167.0,61.0,72.0,10146.0,9925.0,94.0,47.0,72.0,63.0,85.0,180.0,200.0,98.0,130.0,0,10,1,-0.8660254037844386,0.5000000000000001
161.0,111.0,100.0,9970.0,9766.0,111.0,30.0,84.0,67.0,90.0,170.0,190.0,63.0,81.0,1,10,2,-0.8660254037844386,0.5000000000000001
111.0,22.0,-6.0,10000.0,9746.0,39.0,76.0,58.0,39.0,86.0,310.0,310.0,134.0,188.0,1,10,3,-0.8660254037844386,0.5000000000000001
106.0,11.0,-44.0,10125.0,9885.0,17.0,40.0,49.0,29.0,76.0,300.0,310.0,103.0,148.0,1,10,4,-0.8660254037844386,0.5000000000000001
211.0,56.0,67.0,10034.0,9797.0,94.0,41.0,68.0,44.0,90.0,330.0,310.0,103.0,157.0,1,10,5,-0.8660254037844386,0.5000000000000001
89.0,-16.0,-28.0,10213.0,9963.0,17.0,43.0,62.0,42.0,79.0,330.0,320.0,98.0,143.0,0,10,6,-0.8660254037844386,0.5000000000000001
111.0,-32.0,-39.0,10288.0,10047.0,11.0,10.0,60.0,33.0,85.0,30.0,30.0,31.0,40.0,0,10,0,-0.8660254037844386,0.5000000000000001
128.0,-16.0,11.0,10207.0,9983.0,39.0,29.0,70.0,43.0,90.0,150.0,140.0,72.0,98.0,1,10,1,-0.8660254037844386,0.5000000000000001
122.0,56.0,67.0,10078.0,9844.0,83.0,31.0,83.0,69.0,90.0,300.0,310.0,81.0,107.0,1,10,2,-0.8660254037844386,0.5000000000000001
172.0,28.0,50.0,10142.0,9909.0,83.0,45.0,67.0,47.0,89.0,160.0,150.0,89.0,121.0,0,10,3,-0.8660254037844386,0.5000000000000001
150.0,100.0,100.0,10179.0,9953.0,106.0,26.0,86.0,75.0,90.0,180.0,180.0,67.0,89.0,1,10,4,-0.8660254037844386,0.5000000000000001
100.0,11.0,33.0,10176.0,9932.0,50.0,54.0,86.0,82.0,90.0,310.0,310.0,125.0,188.0,1,10,5,-0.8660254037844386,0.5000000000000001
133.0,-5.0,6.0,10318.0,10081.0,39.0,28.0,68.0,47.0,89.0,160.0,150.0,63.0,85.0,0,10,6,-0.8660254037844386,0.5000000000000001
144.0,28.0,28.0,10274.0,10041.0,61.0,25.0,66.0,40.0,86.0,160.0,160.0,54.0,72.0,1,10,0,-0.8660254037844386,0.5000000000000001
128.0,33.0,61.0,10240.0,10003.0,78.0,33.0,84.0,76.0,90.0,340.0,340.0,98.0,121.0,1,10,1,-0.8660254037844386,0.5000000000000001
106.0,0.0,28.0,10247.0,10020.0,44.0,32.0,83.0,73.0,90.0,170.0,160.0,72.0,103.0,1,10,2,-0.8660254037844386,0.5000000000000001
133.0,50.0,44.0,10240.0,9997.0,67.0,17.0,72.0,51.0,90.0,250.0,270.0,54.0,76.0,0,10,3,-0.8660254037844386,0.5000000000000001
122.0,56.0,50.0,10224.0,9986.0,72.0,41.0,74.0,68.0,83.0,170.0,150.0,81.0,107.0,1,10,4,-0.8660254037844386,0.5000000000000001
128.0,22.0,50.0,10119.0,9885.0,67.0,50.0,77.0,67.0,87.0,360.0,360.0,103.0,125.0,1,10,5,-0.8660254037844386,0.5000000000000001
50.0,-32.0,-61.0,10247.0,9993.0,-11.0,31.0,59.0,44.0,81.0,340.0,330.0,76.0,107.0,0,10,6,-0.8660254037844386,0.5000000000000001
17.0,-38.0,-28.0,10261.0,10003.0,-11.0,17.0,83.0,75.0,89.0,160.0,140.0,54.0,67.0,1,10,0,-0.8660254037844386,0.5000000000000001
39.0,-21.0,-39.0,10193.0,9949.0,-6.0,32.0,71.0,59.0,89.0,330.0,310.0,72.0,103.0,1,10,1,-0.8660254037844386,0.5000000000000001
17.0,-21.0,-72.0,10163.0,9936.0,-28.0,28.0,62.0,54.0,82.0,160.0,180.0,63.0,76.0,0,10,2,-0.8660254037844386,0.5000000000000001
61.0,-21.0,-44.0,10115.0,9871.0,-11.0,36.0,66.0,54.0,85.0,330.0,340.0,72.0,94.0,0,10,3,-0.8660254037844386,0.5000000000000001
22.0,-55.0,-89.0,10176.0,9925.0,-44.0,42.0,61.0,48.0,75.0,360.0,10.0,76.0,98.0,0,10,4,-0.8660254037844386,0.5000000000000001
44.0,-82.0,-106.0,10278.0,10030.0,-44.0,20.0,53.0,24.0,81.0,250.0,250.0,58.0,81.0,0,10,5,-0.8660254037844386,0.5000000000000001
89.0,-43.0,-11.0,10135.0,9925.0,17.0,45.0,71.0,51.0,86.0,180.0,180.0,112.0,139.0,1,11,6,-0.5000000000000004,0.8660254037844384
72.0,-43.0,-22.0,9895.0,9665.0,0.0,47.0,76.0,55.0,89.0,300.0,310.0,107.0,165.0,1,11,0,-0.5000000000000004,0.8660254037844384
0.0,-66.0,-117.0,10108.0,9837.0,-61.0,34.0,56.0,36.0,68.0,350.0,360.0,89.0,121.0,0,11,1,-0.5000000000000004,0.8660254037844384
6.0,-99.0,-106.0,10308.0,10061.0,-56.0,30.0,60.0,43.0,77.0,160.0,160.0,63.0,85.0,0,11,2,-0.5000000000000004,0.8660254037844384
139.0,-5.0,28.0,10230.0,10003.0,50.0,39.0,73.0,53.0,89.0,190.0,170.0,76.0,103.0,0,11,3,-0.5000000000000004,0.8660254037844384
189.0,50.0,44.0,10156.0,9922.0,83.0,30.0,63.0,43.0,85.0,250.0,240.0,76.0,112.0,1,11,4,-0.5000000000000004,0.8660254037844384
150.0,56.0,33.0,10186.0,9936.0,72.0,30.0,59.0,49.0,71.0,20.0,240.0,58.0,81.0,0,11,5,-0.5000000000000004,0.8660254037844384
67.0,39.0,6.0,10271.0,10030.0,33.0,25.0,72.0,62.0,82.0,170.0,180.0,45.0,63.0,0,11,6,-0.5000000000000004,0.8660254037844384
206.0,50.0,67.0,10213.0,9980.0,94.0,26.0,70.0,47.0,93.0,250.0,230.0,63.0,76.0,0,11,0,-0.5000000000000004,0.8660254037844384
239.0,111.0,72.0,10142.0,9919.0,117.0,32.0,52.0,34.0,74.0,230.0,250.0,81.0,107.0,0,11,1,-0.5000000000000004,0.8660254037844384
194.0,106.0,89.0,10085.0,9858.0,122.0,35.0,65.0,53.0,74.0,250.0,270.0,81.0,121.0,0,11,2,-0.5000000000000004,0.8660254037844384
189.0,-10.0,0.0,10142.0,9895.0,44.0,33.0,61.0,50.0,76.0,300.0,320.0,72.0,103.0,0,11,3,-0.5000000000000004,0.8660254037844384
50.0,-49.0,-33.0,10179.0,9953.0,-6.0,12.0,73.0,57.0,89.0,160.0,160.0,45.0,67.0,1,11,4,-0.5000000000000004,0.8660254037844384
50.0,0.0,-11.0,10135.0,9888.0,6.0,21.0,77.0,64.0,92.0,320.0,320.0,72.0,103.0,1,11,5,-0.5000000000000004,0.8660254037844384
17.0,-43.0,-72.0,10196.0,9966.0,-28.0,39.0,61.0,48.0,85.0,160.0,160.0,107.0,161.0,1,11,6,-0.5000000000000004,0.8660254037844384
61.0,6.0,-6.0,10014.0,9783.0,17.0,43.0,78.0,65.0,89.0,120.0,120.0,103.0,157.0,1,11,0,-0.5000000000000004,0.8660254037844384
28.0,-55.0,-61.0,10075.0,9827.0,-22.0,41.0,64.0,54.0,82.0,330.0,250.0,89.0,139.0,0,11,1,-0.5000000000000004,0.8660254037844384
-16.0,-71.0,-122.0,10224.0,9963.0,-72.0,38.0,57.0,43.0,68.0,310.0,300.0,89.0,121.0,0,11,2,-0.5000000000000004,0.8660254037844384
-21.0,-99.0,-117.0,10268.0,10030.0,-72.0,33.0,64.0,50.0,70.0,170.0,160.0,81.0,107.0,0,11,3,-0.5000000000000004,0.8660254037844384
61.0,-21.0,-44.0,10173.0,9942.0,0.0,23.0,60.0,53.0,64.0,180.0,170.0,45.0,67.0,0,11,4,-0.5000000000000004,0.8660254037844384
67.0,-21.0,-56.0,10227.0,9970.0,-6.0,39.0,59.0,45.0,70.0,330.0,330.0,89.0,121.0,0,11,5,-0.5000000000000004,0.8660254037844384
0.0,-77.0,-94.0,10342.0,10102.0,-44.0,18.0,61.0,52.0,78.0,320.0,330.0,54.0,72.0,0,11,6,-0.5000000000000004,0.8660254037844384
50.0,-21.0,-11.0,10115.0,9885.0,6.0,40.0,86.0,56.0,93.0,310.0,310.0,103.0,143.0,1,11,0,-0.5000000000000004,0.8660254037844384
0.0,-99.0,-100.0,10186.0,9932.0,-61.0,67.0,66.0,55.0,77.0,300.0,310.0,112.0,174.0,0,11,1,-0.5000000000000004,0.8660254037844384
-27.0,-110.0,-94.0,10288.0,10047.0,-72.0,21.0,82.0,74.0,89.0,180.0,190.0,63.0,85.0,1,11,2,-0.5000000000000004,0.8660254037844384
11.0,-60.0,-28.0,10213.0,9980.0,-17.0,18.0,88.0,84.0,92.0,100.0,80.0,36.0,45.0,1,11,3,-0.5000000000000004,0.8660254037844384
